Step : 1	Numberions : 38
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
Ca9+		231.14	22.02	4.62	4.62	2.20	2.20	429.49	40.00	9.00		0.00
Ca10+		219.04	25.34	4.38	4.38	2.53	2.53	452.72	40.00	10.00		0.00
Ca11+		208.70	28.74	4.17	4.17	2.87	2.87	474.81	40.00	11.00		0.00
Ca12+		199.74	32.24	3.99	3.99	3.22	3.22	495.93	40.00	12.00		0.00
Ca13+		191.88	35.81	3.84	3.84	3.58	3.58	516.18	40.00	13.00		0.00
Ca14+		184.91	39.45	3.70	3.70	3.95	3.95	535.66	40.00	14.00		0.00
Fe8+		290.34	14.72	5.81	5.81	1.50	1.50	342.22	56.00	8.00		0.00
Fe9+		272.89	17.26	5.46	5.46	1.73	1.73	362.98	56.00	9.00		0.00
Fe10+		258.34	19.89	5.17	5.17	1.99	1.99	382.62	56.00	10.00		0.00
Fe11+		245.96	22.58	4.92	4.92	2.26	2.26	401.29	56.00	11.00		0.00
Fe12+		235.28	25.33	4.71	4.71	2.53	2.53	419.14	56.00	12.00		0.00
Fe13+		225.93	28.14	4.52	4.52	2.81	2.81	436.25	56.00	13.00		0.00
Fe14+		217.66	31.00	4.35	4.35	3.10	3.10	452.72	56.00	14.00		0.00
Fe15+		210.28	33.90	4.21	4.21	3.39	3.39	468.61	56.00	15.00		0.00
Fe16+		203.64	36.85	4.07	4.07	3.69	3.69	483.98	56.00	16.00		0.00
Fe17+		197.62	39.90	3.95	3.95	3.99	3.99	498.87	56.00	17.00		0.00
Fe18+		192.14	42.99	3.84	3.84	4.30	4.30	513.33	56.00	18.00		0.00
Fe19+		187.11	46.12	3.74	3.74	4.61	4.61	527.40	56.00	19.00		0.00
Fe20+		182.49	49.32	3.65	3.65	4.93	4.93	541.10	56.00	20.00		0.00
Fe21+		178.21	52.65	3.56	3.56	5.26	5.26	554.46	56.00	21.00		0.00
Fe22+		174.24	56.02	3.48	3.48	5.60	5.60	567.51	56.00	22.00		0.00
Fe23+		170.54	59.42	3.41	3.41	5.94	5.94	580.27	56.00	23.00		0.00
Fe24+		167.09	62.86	3.34	3.34	6.29	6.29	592.75	56.00	24.00		0.00
Fe25+		163.85	66.34	3.28	3.28	6.63	6.63	604.97	56.00	25.00		0.00
Fe26+		160.81	69.85	3.22	3.22	6.98	6.98	616.95	56.00	26.00		0.00
Step : 33	Numberions : 67
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
3He2+		136.89	9.58	2.74	2.74	1.50	1.50	713.22	3.00	2.00		0.00
He2+		158.73	9.39	3.17	3.17	1.50	1.50	617.67	4.00	2.00		0.00
C4+		193.95	14.89	3.88	3.88	1.50	1.50	504.32	12.00	4.00		0.00
C5+		173.00	19.46	3.46	3.46	1.95	1.95	563.85	12.00	5.00		0.00
C6+		157.69	24.16	3.15	3.15	2.42	2.42	617.67	12.00	6.00		0.00
O4+		223.35	12.89	4.47	4.47	1.50	1.50	436.76	16.00	4.00		0.00
O5+		199.10	17.19	3.98	3.98	1.72	1.72	488.31	16.00	5.00		0.00
O6+		181.40	21.59	3.63	3.63	2.16	2.16	534.91	16.00	6.00		0.00
O7+		167.76	26.06	3.36	3.36	2.61	2.61	577.77	16.00	7.00		0.00
O8+		156.85	30.65	3.14	3.14	3.06	3.06	617.67	16.00	8.00		0.00
N4+		209.47	13.94	4.19	4.19	1.50	1.50	466.91	14.00	4.00		0.00
N5+		186.67	18.37	3.73	3.73	1.84	1.84	522.02	14.00	5.00		0.00
N6+		170.06	22.91	3.40	3.40	2.29	2.29	571.85	14.00	6.00		0.00
N7+		157.29	27.57	3.15	3.15	2.76	2.76	617.67	14.00	7.00		0.00
Ne7+		186.70	22.61	3.73	3.73	2.26	2.26	516.78	20.00	7.00		0.00
Ne8+		174.57	26.86	3.49	3.49	2.69	2.69	552.46	20.00	8.00		0.00
Mg5+		241.46	13.48	4.83	4.83	1.50	1.50	398.70	24.00	5.00		0.00
Mg6+		219.95	17.19	4.40	4.40	1.72	1.72	436.76	24.00	6.00		0.00
Mg7+		203.44	21.06	4.07	4.07	2.11	2.11	471.75	24.00	7.00		0.00
Mg8+		190.23	25.06	3.80	3.80	2.51	2.51	504.32	24.00	8.00		0.00
Mg9+		179.36	29.16	3.59	3.59	2.92	2.92	534.91	24.00	9.00		0.00
Mg10+		170.21	33.36	3.40	3.40	3.34	3.34	563.85	24.00	10.00		0.00
Mg11+		162.37	37.64	3.25	3.25	3.76	3.76	591.37	24.00	11.00		0.00
Mg12+		155.56	42.01	3.11	3.11	4.20	4.20	617.67	24.00	12.00		0.00
Si5+		263.62	12.10	5.27	5.27	1.50	1.50	369.13	28.00	5.00		0.00
Si6+		239.54	15.58	4.79	4.79	1.56	1.56	404.36	28.00	6.00		0.00
Si7+		221.12	19.21	4.42	4.42	1.92	1.92	436.76	28.00	7.00		0.00
Si8+		206.45	22.98	4.13	4.13	2.30	2.30	466.91	28.00	8.00		0.00
Si9+		194.42	26.86	3.89	3.89	2.69	2.69	495.23	28.00	9.00		0.00
Si10+		184.33	30.84	3.69	3.69	3.08	3.08	522.02	28.00	10.00		0.00
Si11+		175.71	34.89	3.51	3.51	3.49	3.49	547.50	28.00	11.00		0.00
Si12+		168.24	39.02	3.36	3.36	3.90	3.90	571.85	28.00	12.00		0.00
S6+		256.04	14.52	5.12	5.12	1.50	1.50	378.24	32.00	6.00		0.00
S7+		236.30	17.95	4.73	4.73	1.80	1.80	408.55	32.00	7.00		0.00
S8+		220.60	21.50	4.41	4.41	2.15	2.15	436.76	32.00	8.00		0.00
S9+		207.73	25.15	4.15	4.15	2.52	2.52	463.25	32.00	9.00		0.00
S10+		196.93	28.91	3.94	3.94	2.89	2.89	488.31	32.00	10.00		0.00
S11+		187.70	32.75	3.75	3.75	3.28	3.28	512.14	32.00	11.00		0.00
S12+		179.70	36.67	3.59	3.59	3.67	3.67	534.91	32.00	12.00		0.00
Ca6+		286.85	12.47	5.74	5.74	1.50	1.50	338.31	40.00	6.00		0.00
Ca7+		264.57	15.44	5.29	5.29	1.54	1.54	365.42	40.00	7.00		0.00
Ca8+		246.86	18.53	4.94	4.94	1.85	1.85	390.65	40.00	8.00		0.00
Ca9+		232.35	21.72	4.65	4.65	2.17	2.17	414.34	40.00	9.00		0.00
Ca10+		220.18	25.00	4.40	4.40	2.50	2.50	436.76	40.00	10.00		0.00
Ca11+		209.78	28.36	4.20	4.20	2.84	2.84	458.07	40.00	11.00		0.00
Ca12+		200.77	31.81	4.02	4.02	3.18	3.18	478.44	40.00	12.00		0.00
Ca13+		192.86	35.34	3.86	3.86	3.53	3.53	497.98	40.00	13.00		0.00
Ca14+		185.85	38.93	3.72	3.72	3.89	3.89	516.78	40.00	14.00		0.00
Fe8+		291.91	14.53	5.84	5.84	1.50	1.50	330.16	56.00	8.00		0.00
Fe9+		274.34	17.02	5.49	5.49	1.70	1.70	350.18	56.00	9.00		0.00
Fe10+		259.70	19.62	5.19	5.19	1.96	1.96	369.13	56.00	10.00		0.00
Fe11+		247.25	22.28	4.94	4.94	2.23	2.23	387.14	56.00	11.00		0.00
Fe12+		236.50	24.99	4.73	4.73	2.50	2.50	404.36	56.00	12.00		0.00
Fe13+		227.09	27.77	4.54	4.54	2.78	2.78	420.87	56.00	13.00		0.00
Fe14+		218.78	30.59	4.38	4.38	3.06	3.06	436.76	56.00	14.00		0.00
Fe15+		211.35	33.46	4.23	4.23	3.35	3.35	452.09	56.00	15.00		0.00
Fe16+		204.67	36.37	4.09	4.09	3.64	3.64	466.91	56.00	16.00		0.00
Fe17+		198.62	39.37	3.97	3.97	3.94	3.94	481.28	56.00	17.00		0.00
Fe18+		193.10	42.43	3.86	3.86	4.24	4.24	495.23	56.00	18.00		0.00
Fe19+		188.05	45.52	3.76	3.76	4.55	4.55	508.81	56.00	19.00		0.00
Fe20+		183.39	48.65	3.67	3.67	4.87	4.87	522.02	56.00	20.00		0.00
Fe21+		179.09	51.94	3.58	3.58	5.19	5.19	534.91	56.00	21.00		0.00
Fe22+		175.10	55.26	3.50	3.50	5.53	5.53	547.50	56.00	22.00		0.00
Fe23+		171.38	58.63	3.43	3.43	5.86	5.86	559.81	56.00	23.00		0.00
Fe24+		167.90	62.02	3.36	3.36	6.20	6.20	571.85	56.00	24.00		0.00
Fe25+		164.65	65.46	3.29	3.29	6.55	6.55	583.64	56.00	25.00		0.00
Fe26+		161.59	68.92	3.23	3.23	6.89	6.89	595.20	56.00	26.00		0.00
Step : 34	Numberions : 66
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
3He2+		137.56	9.48	2.75	2.75	1.50	1.50	688.07	3.00	2.00		0.00
He2+		159.50	9.29	3.19	3.19	1.50	1.50	595.89	4.00	2.00		0.00
C4+		194.91	14.72	3.90	3.90	1.50	1.50	486.54	12.00	4.00		0.00
C5+		173.84	19.24	3.48	3.48	1.92	1.92	543.97	12.00	5.00		0.00
C6+		158.46	23.89	3.17	3.17	2.39	2.39	595.89	12.00	6.00		0.00
O4+		224.46	12.73	4.49	4.49	1.50	1.50	421.36	16.00	4.00		0.00
O5+		200.08	16.98	4.00	4.00	1.70	1.70	471.09	16.00	5.00		0.00
O6+		182.28	21.34	3.65	3.65	2.13	2.13	516.05	16.00	6.00		0.00
O7+		168.57	25.76	3.37	3.37	2.58	2.58	557.40	16.00	7.00		0.00
O8+		157.60	30.29	3.15	3.15	3.03	3.03	595.89	16.00	8.00		0.00
N4+		210.51	13.77	4.21	4.21	1.50	1.50	450.45	14.00	4.00		0.00
N5+		187.58	18.16	3.75	3.75	1.82	1.82	503.62	14.00	5.00		0.00
N6+		170.89	22.65	3.42	3.42	2.26	2.26	551.69	14.00	6.00		0.00
N7+		158.05	27.26	3.16	3.16	2.73	2.73	595.89	14.00	7.00		0.00
Ne7+		187.61	22.33	3.75	3.75	2.23	2.23	498.56	20.00	7.00		0.00
Ne8+		175.41	26.53	3.51	3.51	2.65	2.65	532.98	20.00	8.00		0.00
Mg5+		242.65	13.30	4.85	4.85	1.50	1.50	384.64	24.00	5.00		0.00
Mg6+		221.03	16.98	4.42	4.42	1.70	1.70	421.36	24.00	6.00		0.00
Mg7+		204.42	20.80	4.09	4.09	2.08	2.08	455.12	24.00	7.00		0.00
Mg8+		191.14	24.75	3.82	3.82	2.48	2.48	486.54	24.00	8.00		0.00
Mg9+		180.22	28.81	3.60	3.60	2.88	2.88	516.05	24.00	9.00		0.00
Mg10+		171.02	32.95	3.42	3.42	3.30	3.30	543.97	24.00	10.00		0.00
Mg11+		163.14	37.19	3.26	3.26	3.72	3.72	570.52	24.00	11.00		0.00
Mg12+		156.29	41.51	3.13	3.13	4.15	4.15	595.89	24.00	12.00		0.00
Si6+		240.74	15.37	4.81	4.81	1.54	1.54	390.10	28.00	6.00		0.00
Si7+		222.21	18.96	4.44	4.44	1.90	1.90	421.36	28.00	7.00		0.00
Si8+		207.46	22.69	4.15	4.15	2.27	2.27	450.45	28.00	8.00		0.00
Si9+		195.36	26.52	3.91	3.91	2.65	2.65	477.77	28.00	9.00		0.00
Si10+		185.22	30.46	3.70	3.70	3.05	3.05	503.62	28.00	10.00		0.00
Si11+		176.55	34.46	3.53	3.53	3.45	3.45	528.20	28.00	11.00		0.00
Si12+		169.04	38.55	3.38	3.38	3.85	3.85	551.69	28.00	12.00		0.00
S6+		257.33	14.33	5.15	5.15	1.50	1.50	364.91	32.00	6.00		0.00
S7+		237.47	17.72	4.75	4.75	1.77	1.77	394.14	32.00	7.00		0.00
S8+		221.68	21.22	4.43	4.43	2.12	2.12	421.36	32.00	8.00		0.00
S9+		208.74	24.83	4.17	4.17	2.48	2.48	446.92	32.00	9.00		0.00
S10+		197.88	28.55	3.96	3.96	2.85	2.85	471.09	32.00	10.00		0.00
S11+		188.60	32.35	3.77	3.77	3.23	3.23	494.08	32.00	11.00		0.00
S12+		180.56	36.22	3.61	3.61	3.62	3.62	516.05	32.00	12.00		0.00
Ca6+		288.30	12.31	5.77	5.77	1.50	1.50	326.38	40.00	6.00		0.00
Ca7+		265.89	15.23	5.32	5.32	1.52	1.52	352.53	40.00	7.00		0.00
Ca8+		248.08	18.29	4.96	4.96	1.83	1.83	376.87	40.00	8.00		0.00
Ca9+		233.49	21.45	4.67	4.67	2.14	2.14	399.73	40.00	9.00		0.00
Ca10+		221.25	24.69	4.42	4.42	2.47	2.47	421.36	40.00	10.00		0.00
Ca11+		210.80	28.01	4.22	4.22	2.80	2.80	441.92	40.00	11.00		0.00
Ca12+		201.73	31.41	4.03	4.03	3.14	3.14	461.57	40.00	12.00		0.00
Ca13+		193.78	34.90	3.88	3.88	3.49	3.49	480.42	40.00	13.00		0.00
Ca14+		186.73	38.45	3.73	3.73	3.85	3.85	498.56	40.00	14.00		0.00
Fe8+		293.40	14.34	5.87	5.87	1.50	1.50	318.52	56.00	8.00		0.00
Fe9+		275.72	16.81	5.51	5.51	1.68	1.68	337.84	56.00	9.00		0.00
Fe10+		260.99	19.37	5.22	5.22	1.94	1.94	356.11	56.00	10.00		0.00
Fe11+		248.46	22.00	4.97	4.97	2.20	2.20	373.49	56.00	11.00		0.00
Fe12+		237.65	24.68	4.75	4.75	2.47	2.47	390.10	56.00	12.00		0.00
Fe13+		228.19	27.42	4.56	4.56	2.74	2.74	406.03	56.00	13.00		0.00
Fe14+		219.83	30.21	4.40	4.40	3.02	3.02	421.36	56.00	14.00		0.00
Fe15+		212.36	33.05	4.25	4.25	3.30	3.30	436.15	56.00	15.00		0.00
Fe16+		205.64	35.92	4.11	4.11	3.59	3.59	450.45	56.00	16.00		0.00
Fe17+		199.56	38.89	3.99	3.99	3.89	3.89	464.31	56.00	17.00		0.00
Fe18+		194.01	41.90	3.88	3.88	4.19	4.19	477.77	56.00	18.00		0.00
Fe19+		188.93	44.96	3.78	3.78	4.50	4.50	490.87	56.00	19.00		0.00
Fe20+		184.25	48.05	3.68	3.68	4.80	4.80	503.62	56.00	20.00		0.00
Fe21+		179.92	51.28	3.60	3.60	5.13	5.13	516.05	56.00	21.00		0.00
Fe22+		175.91	54.57	3.52	3.52	5.46	5.46	528.20	56.00	22.00		0.00
Fe23+		172.17	57.89	3.44	3.44	5.79	5.79	540.07	56.00	23.00		0.00
Fe24+		168.67	61.25	3.37	3.37	6.12	6.12	551.69	56.00	24.00		0.00
Fe25+		165.40	64.64	3.31	3.31	6.46	6.46	563.06	56.00	25.00		0.00
Fe26+		162.33	68.06	3.25	3.25	6.81	6.81	574.21	56.00	26.00		0.00
Step : 35	Numberions : 66
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
3He2+		138.19	9.39	2.76	2.76	1.50	1.50	663.81	3.00	2.00		0.00
He2+		160.22	9.20	3.20	3.20	1.50	1.50	574.88	4.00	2.00		0.00
C4+		195.81	14.56	3.92	3.92	1.50	1.50	469.39	12.00	4.00		0.00
C5+		174.64	19.03	3.49	3.49	1.90	1.90	524.79	12.00	5.00		0.00
C6+		159.18	23.64	3.18	3.18	2.36	2.36	574.88	12.00	6.00		0.00
O4+		225.51	12.59	4.51	4.51	1.50	1.50	406.50	16.00	4.00		0.00
O5+		201.00	16.79	4.02	4.02	1.68	1.68	454.48	16.00	5.00		0.00
O6+		183.12	21.11	3.66	3.66	2.11	2.11	497.86	16.00	6.00		0.00
O7+		169.34	25.48	3.39	3.39	2.55	2.55	537.75	16.00	7.00		0.00
O8+		158.31	29.97	3.17	3.17	3.00	3.00	574.88	16.00	8.00		0.00
N4+		211.49	13.62	4.23	4.23	1.50	1.50	434.57	14.00	4.00		0.00
N5+		188.45	17.96	3.77	3.77	1.80	1.80	485.86	14.00	5.00		0.00
N6+		171.67	22.40	3.43	3.43	2.24	2.24	532.23	14.00	6.00		0.00
N7+		158.76	26.97	3.18	3.18	2.70	2.70	574.88	14.00	7.00		0.00
Ne7+		188.46	22.08	3.77	3.77	2.21	2.21	480.98	20.00	7.00		0.00
Ne8+		176.20	26.23	3.52	3.52	2.62	2.62	514.19	20.00	8.00		0.00
Mg5+		243.77	13.14	4.88	4.88	1.50	1.50	371.08	24.00	5.00		0.00
Mg6+		222.04	16.77	4.44	4.44	1.68	1.68	406.50	24.00	6.00		0.00
Mg7+		205.35	20.56	4.11	4.11	2.06	2.06	439.07	24.00	7.00		0.00
Mg8+		192.01	24.46	3.84	3.84	2.45	2.45	469.39	24.00	8.00		0.00
Mg9+		181.03	28.48	3.62	3.62	2.85	2.85	497.86	24.00	9.00		0.00
Mg10+		171.78	32.58	3.44	3.44	3.26	3.26	524.79	24.00	10.00		0.00
Mg11+		163.87	36.77	3.28	3.28	3.68	3.68	550.40	24.00	11.00		0.00
Mg12+		156.99	41.04	3.14	3.14	4.10	4.10	574.88	24.00	12.00		0.00
Si6+		241.87	15.19	4.84	4.84	1.52	1.52	376.35	28.00	6.00		0.00
Si7+		223.24	18.74	4.46	4.46	1.87	1.87	406.50	28.00	7.00		0.00
Si8+		208.41	22.42	4.17	4.17	2.24	2.24	434.57	28.00	8.00		0.00
Si9+		196.26	26.21	3.93	3.93	2.62	2.62	460.93	28.00	9.00		0.00
Si10+		186.06	30.10	3.72	3.72	3.01	3.01	485.86	28.00	10.00		0.00
Si11+		177.35	34.07	3.55	3.55	3.41	3.41	509.57	28.00	11.00		0.00
Si12+		169.80	38.10	3.40	3.40	3.81	3.81	532.23	28.00	12.00		0.00
S6+		258.54	14.15	5.17	5.17	1.50	1.50	352.04	32.00	6.00		0.00
S7+		238.58	17.50	4.77	4.77	1.75	1.75	380.25	32.00	7.00		0.00
S8+		222.71	20.97	4.45	4.45	2.10	2.10	406.50	32.00	8.00		0.00
S9+		209.70	24.54	4.19	4.19	2.45	2.45	431.16	32.00	9.00		0.00
S10+		198.78	28.21	3.98	3.98	2.82	2.82	454.48	32.00	10.00		0.00
S11+		189.46	31.97	3.79	3.79	3.20	3.20	476.66	32.00	11.00		0.00
S12+		181.37	35.81	3.63	3.63	3.58	3.58	497.86	32.00	12.00		0.00
Ca6+		289.67	12.16	5.79	5.79	1.50	1.50	314.87	40.00	6.00		0.00
Ca7+		267.14	15.05	5.34	5.34	1.50	1.50	340.10	40.00	7.00		0.00
Ca8+		249.23	18.07	4.98	4.98	1.81	1.81	363.58	40.00	8.00		0.00
Ca9+		234.56	21.19	4.69	4.69	2.12	2.12	385.64	40.00	9.00		0.00
Ca10+		222.26	24.39	4.45	4.45	2.44	2.44	406.50	40.00	10.00		0.00
Ca11+		211.76	27.68	4.24	4.24	2.77	2.77	426.34	40.00	11.00		0.00
Ca12+		202.65	31.04	4.05	4.05	3.10	3.10	445.30	40.00	12.00		0.00
Ca13+		194.66	34.49	3.89	3.89	3.45	3.45	463.48	40.00	13.00		0.00
Ca14+		187.57	38.00	3.75	3.75	3.80	3.80	480.98	40.00	14.00		0.00
Fe8+		294.80	14.18	5.90	5.90	1.50	1.50	307.29	56.00	8.00		0.00
Fe9+		277.02	16.60	5.54	5.54	1.66	1.66	325.93	56.00	9.00		0.00
Fe10+		262.20	19.14	5.24	5.24	1.91	1.91	343.56	56.00	10.00		0.00
Fe11+		249.61	21.74	4.99	4.99	2.17	2.17	360.32	56.00	11.00		0.00
Fe12+		238.74	24.39	4.77	4.77	2.44	2.44	376.35	56.00	12.00		0.00
Fe13+		229.23	27.10	4.58	4.58	2.71	2.71	391.71	56.00	13.00		0.00
Fe14+		220.82	29.86	4.42	4.42	2.99	2.99	406.50	56.00	14.00		0.00
Fe15+		213.32	32.66	4.27	4.27	3.27	3.27	420.77	56.00	15.00		0.00
Fe16+		206.56	35.51	4.13	4.13	3.55	3.55	434.57	56.00	16.00		0.00
Fe17+		200.45	38.43	4.01	4.01	3.84	3.84	447.94	56.00	17.00		0.00
Fe18+		194.87	41.42	3.90	3.90	4.14	4.14	460.93	56.00	18.00		0.00
Fe19+		189.76	44.44	3.80	3.80	4.44	4.44	473.56	56.00	19.00		0.00
Fe20+		185.06	47.50	3.70	3.70	4.75	4.75	485.86	56.00	20.00		0.00
Fe21+		180.71	50.67	3.61	3.61	5.07	5.07	497.86	56.00	21.00		0.00
Fe22+		176.67	53.92	3.53	3.53	5.39	5.39	509.57	56.00	22.00		0.00
Fe23+		172.91	57.20	3.46	3.46	5.72	5.72	521.03	56.00	23.00		0.00
Fe24+		169.40	60.52	3.39	3.39	6.05	6.05	532.23	56.00	24.00		0.00
Fe25+		166.12	63.88	3.32	3.32	6.39	6.39	543.21	56.00	25.00		0.00
Fe26+		163.03	67.26	3.26	3.26	6.73	6.73	553.97	56.00	26.00		0.00
Step : 36	Numberions : 66
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
3He2+		138.79	9.31	2.78	2.78	1.50	1.50	640.41	3.00	2.00		0.00
He2+		160.90	9.12	3.22	3.22	1.50	1.50	554.61	4.00	2.00		0.00
C4+		196.66	14.41	3.93	3.93	1.50	1.50	452.84	12.00	4.00		0.00
C5+		175.39	18.84	3.51	3.51	1.88	1.88	506.29	12.00	5.00		0.00
C6+		159.86	23.40	3.20	3.20	2.34	2.34	554.61	12.00	6.00		0.00
O4+		226.49	12.45	4.53	4.53	1.50	1.50	392.17	16.00	4.00		0.00
O5+		201.87	16.61	4.04	4.04	1.66	1.66	438.46	16.00	5.00		0.00
O6+		183.91	20.89	3.68	3.68	2.09	2.09	480.31	16.00	6.00		0.00
O7+		170.06	25.22	3.40	3.40	2.52	2.52	518.79	16.00	7.00		0.00
O8+		158.98	29.66	3.18	3.18	2.97	2.97	554.61	16.00	8.00		0.00
N4+		212.42	13.47	4.25	4.25	1.50	1.50	419.25	14.00	4.00		0.00
N5+		189.27	17.77	3.79	3.79	1.78	1.78	468.73	14.00	5.00		0.00
N6+		172.41	22.18	3.45	3.45	2.22	2.22	513.47	14.00	6.00		0.00
N7+		159.44	26.70	3.19	3.19	2.67	2.67	554.61	14.00	7.00		0.00
Ne7+		189.26	21.84	3.79	3.79	2.18	2.18	464.02	20.00	7.00		0.00
Ne8+		176.95	25.95	3.54	3.54	2.59	2.59	496.06	20.00	8.00		0.00
Mg5+		244.83	12.99	4.90	4.90	1.50	1.50	358.00	24.00	5.00		0.00
Mg6+		222.99	16.59	4.46	4.46	1.66	1.66	392.17	24.00	6.00		0.00
Mg7+		206.22	20.33	4.12	4.12	2.03	2.03	423.59	24.00	7.00		0.00
Mg8+		192.82	24.20	3.86	3.86	2.42	2.42	452.84	24.00	8.00		0.00
Mg9+		181.79	28.17	3.64	3.64	2.82	2.82	480.31	24.00	9.00		0.00
Mg10+		172.50	32.23	3.45	3.45	3.22	3.22	506.29	24.00	10.00		0.00
Mg11+		164.55	36.38	3.29	3.29	3.64	3.64	531.00	24.00	11.00		0.00
Mg12+		157.64	40.61	3.15	3.15	4.06	4.06	554.61	24.00	12.00		0.00
Si6+		242.94	15.01	4.86	4.86	1.50	1.50	363.08	28.00	6.00		0.00
Si7+		224.22	18.52	4.48	4.48	1.85	1.85	392.17	28.00	7.00		0.00
Si8+		209.32	22.17	4.19	4.19	2.22	2.22	419.25	28.00	8.00		0.00
Si9+		197.10	25.92	3.94	3.94	2.59	2.59	444.68	28.00	9.00		0.00
Si10+		186.85	29.77	3.74	3.74	2.98	2.98	468.73	28.00	10.00		0.00
Si11+		178.10	33.70	3.56	3.56	3.37	3.37	491.61	28.00	11.00		0.00
Si12+		170.51	37.69	3.41	3.41	3.77	3.77	513.47	28.00	12.00		0.00
S6+		259.69	13.99	5.19	5.19	1.50	1.50	339.63	32.00	6.00		0.00
S7+		239.62	17.30	4.79	4.79	1.73	1.73	366.84	32.00	7.00		0.00
S8+		223.67	20.73	4.47	4.47	2.07	2.07	392.17	32.00	8.00		0.00
S9+		210.60	24.27	4.21	4.21	2.43	2.43	415.96	32.00	9.00		0.00
S10+		199.63	27.90	3.99	3.99	2.79	2.79	438.46	32.00	10.00		0.00
S11+		190.26	31.62	3.81	3.81	3.16	3.16	459.86	32.00	11.00		0.00
S12+		182.13	35.42	3.64	3.64	3.54	3.54	480.31	32.00	12.00		0.00
Ca6+		290.96	12.02	5.82	5.82	1.50	1.50	303.77	40.00	6.00		0.00
Ca7+		268.31	14.87	5.37	5.37	1.50	1.50	328.11	40.00	7.00		0.00
Ca8+		250.32	17.86	5.01	5.01	1.79	1.79	350.77	40.00	8.00		0.00
Ca9+		235.58	20.95	4.71	4.71	2.10	2.10	372.04	40.00	9.00		0.00
Ca10+		223.22	24.12	4.46	4.46	2.41	2.41	392.17	40.00	10.00		0.00
Ca11+		212.66	27.37	4.25	4.25	2.74	2.74	411.31	40.00	11.00		0.00
Ca12+		203.51	30.70	4.07	4.07	3.07	3.07	429.60	40.00	12.00		0.00
Ca13+		195.48	34.11	3.91	3.91	3.41	3.41	447.14	40.00	13.00		0.00
Ca14+		188.36	37.59	3.77	3.77	3.76	3.76	464.02	40.00	14.00		0.00
Fe8+		296.12	14.02	5.92	5.92	1.50	1.50	296.45	56.00	8.00		0.00
Fe9+		278.25	16.41	5.56	5.56	1.64	1.64	314.43	56.00	9.00		0.00
Fe10+		263.35	18.92	5.27	5.27	1.89	1.89	331.44	56.00	10.00		0.00
Fe11+		250.69	21.50	5.01	5.01	2.15	2.15	347.62	56.00	11.00		0.00
Fe12+		239.77	24.12	4.80	4.80	2.41	2.41	363.08	56.00	12.00		0.00
Fe13+		230.21	26.80	4.60	4.60	2.68	2.68	377.90	56.00	13.00		0.00
Fe14+		221.76	29.53	4.44	4.44	2.95	2.95	392.17	56.00	14.00		0.00
Fe15+		214.22	32.31	4.28	4.28	3.23	3.23	405.93	56.00	15.00		0.00
Fe16+		207.43	35.12	4.15	4.15	3.51	3.51	419.25	56.00	16.00		0.00
Fe17+		201.28	38.01	4.03	4.03	3.80	3.80	432.15	56.00	17.00		0.00
Fe18+		195.68	40.96	3.91	3.91	4.10	4.10	444.68	56.00	18.00		0.00
Fe19+		190.55	43.95	3.81	3.81	4.40	4.40	456.86	56.00	19.00		0.00
Fe20+		185.82	46.98	3.72	3.72	4.70	4.70	468.73	56.00	20.00		0.00
Fe21+		181.45	50.10	3.63	3.63	5.01	5.01	480.31	56.00	21.00		0.00
Fe22+		177.40	53.31	3.55	3.55	5.33	5.33	491.61	56.00	22.00		0.00
Fe23+		173.62	56.57	3.47	3.47	5.66	5.66	502.66	56.00	23.00		0.00
Fe24+		170.09	59.85	3.40	3.40	5.99	5.99	513.47	56.00	24.00		0.00
Fe25+		166.79	63.17	3.34	3.34	6.32	6.32	524.06	56.00	25.00		0.00
Fe26+		163.68	66.52	3.27	3.27	6.65	6.65	534.43	56.00	26.00		0.00
Step : 37	Numberions : 65
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
3He2+		139.36	9.23	2.79	2.79	1.50	1.50	617.83	3.00	2.00		0.00
He2+		161.54	9.05	3.23	3.23	1.50	1.50	535.05	4.00	2.00		0.00
C4+		197.46	14.28	3.95	3.95	1.50	1.50	436.87	12.00	4.00		0.00
C5+		176.10	18.67	3.52	3.52	1.87	1.87	488.44	12.00	5.00		0.00
C6+		160.50	23.19	3.21	3.21	2.32	2.32	535.05	12.00	6.00		0.00
O4+		227.42	12.32	4.55	4.55	1.50	1.50	378.34	16.00	4.00		0.00
O5+		202.69	16.45	4.05	4.05	1.64	1.64	423.00	16.00	5.00		0.00
O6+		184.65	20.69	3.69	3.69	2.07	2.07	463.37	16.00	6.00		0.00
O7+		170.74	24.97	3.41	3.41	2.50	2.50	500.50	16.00	7.00		0.00
O8+		159.62	29.38	3.19	3.19	2.94	2.94	535.05	16.00	8.00		0.00
N4+		213.29	13.34	4.27	4.27	1.50	1.50	404.46	14.00	4.00		0.00
